names,scores,logfoldchanges,pvals,pvals_adj
DYNC2LI1,-3.2939396,-3.0221922,0.0009879375470330557,0.013874031011605219
LZTFL1,-3.2995605,-2.8225574,0.0009683637037116808,0.013622196530348666
CCDC74A,-3.301336,-1.8795873,0.000962255292126287,0.01354392002184987
DSP,-3.3025851,-2.2733207,0.0009579797432342755,0.013499002618443817
SRGAP3-AS2,-3.306859,-1.8426684,0.0009434834005511867,0.013302261149673839
RPL26,-3.3100677,-2.4349492,0.0009327345891927499,0.01317426562980981
RPL10A,-3.31079,-1.6299791,0.0009303297587784404,0.013154049212847465
DNAI2,-3.3196318,-1.8897839,0.0009013627589787666,0.012780769553423865
POU2AF1,-3.325081,-3.2617176,0.0008839278983493199,0.012555003274957054
DTHD1,-3.3286939,-2.5012014,0.0008725428398437358,0.012400367676523503
STRBP,-3.3334086,-2.6351748,0.0008578888444933614,0.012227003056119179
IQCG,-3.338405,-1.9537499,0.0008426087318649085,0.012029882347880938
MIR200CHG,-3.3536146,-2.8834713,0.00079763415644607,0.011427096007681645
FCF1,-3.3668525,-2.4303064,0.0007603136210649607,0.010930166773034905
SPATA33,-3.3700364,-2.3082187,0.000751582547992645,0.010817140960964661
TMEM67,-3.3784127,-3.1192393,0.0007290557909546141,0.010523339211002283
STOML3,-3.38036,-2.7391489,0.0007239099371707279,0.010455123854764473
CSPP1,-3.381119,-1.9066428,0.0007219125373819329,0.010433722448173512
OFD1,-3.3820374,-2.1785014,0.0007195031710590578,0.010412377610276222
UBXN10,-3.3834457,-2.426321,0.0007158233152412457,0.010368402982077824
MYB,-3.3880382,-3.6763532,0.0007039449092531695,0.010208226147638128
CFAP73,-3.411183,-2.0209715,0.0006468164249214116,0.009473577743598957
CFAP65,-3.4116728,-2.407018,0.0006456553221832016,0.009462137649817268
RSPH4A,-3.4356384,-2.6514592,0.000591159361788476,0.008719950799272076
C6orf118,-3.4445045,-2.6559906,0.0005721069804950073,0.008479102206753087
FYB2,-3.4688618,-2.900601,0.0005226679829080889,0.007844430443899039
CASZ1,-3.4705153,-2.3389103,0.0005194610406429122,0.007801001478267716
NR2F2,-3.4815855,-3.325673,0.0004984544952331713,0.007517273456578275
AC008915.2,-3.4880638,-2.521507,0.00048653211073778794,0.007350827078434576
TEX26,-3.4902434,-3.1441827,0.00048258059024481405,0.007295551983306391
DNAH7,-3.4903293,-2.5511165,0.00048242580678628673,0.007295551983306391
DRC1,-3.4950562,-2.2522333,0.00047396192652190863,0.007178332121939784
WDR60,-3.4977014,-2.6798933,0.000469286312234316,0.007116175327845453
RPL7,-3.506543,-2.3288012,0.000453968089687785,0.00690913903736929
CCDC190,-3.5116742,-2.0099182,0.00044529371599097927,0.00680206640150883
WDR93,-3.516597,-3.4270544,0.0004371169196844174,0.006681261008730698
PART1,-3.529039,-4.500263,0.0004170717115244405,0.006398440262012965
CCDC114,-3.5325904,-1.6062839,0.00041150963178116347,0.006324801433159993
ENAH,-3.53526,-2.704842,0.0004073741815575998,0.006265107934899739
TMBIM4,-3.543771,-1.6772114,0.0003944477653915797,0.006081334309897797
TEKT2,-3.5501878,-2.34274,0.0003849563168738439,0.005949737637394065
DNAJB13,-3.5532126,-3.1434338,0.00038055670399972846,0.005892712296572909
SNRPN,-3.555282,-3.501222,0.0003775735696870316,0.005853800941243712
ANKUB1,-3.5561028,-3.2051778,0.00037639696884606515,0.00584648042875744
MT-ND3,-3.567663,-21.124771,0.00036017935846464357,0.005612081255576446
MUC1,-3.5777905,-1.5064521,0.0003465110751697847,0.005405876729732123
DMAC1,-3.584244,-1.7770561,0.00033805580566864923,0.005283899250058818
FGF14,-3.5866444,-3.657903,0.00033496069539235045,0.0052454002230026
SPTBN1,-3.6052215,-1.5174519,0.0003118867104234718,0.0049118704635256315
RPL31,-3.6065197,-3.3365352,0.00031033136189094186,0.004893006933963866
ALDH1L1,-3.613059,-4.021092,0.00030260576663810327,0.004786900243660821
CFAP52,-3.6134264,-3.0057657,0.0003021771330784216,0.00478315857375691
RAB36,-3.623713,-2.543699,0.00029040373206157467,0.00460851658674388
C19orf33,-3.6254642,-2.2537556,0.000288442768866032,0.004580316646680695
FANK1,-3.6346488,-2.4354422,0.0002783595562300727,0.004434340748926795
NDUFB1,-3.6391063,-2.0752852,0.0002735857885085847,0.0043666747103046485
RFX2,-3.6399636,-1.7192302,0.0002726765980087929,0.004354954851713235
ERGIC3,-3.6421065,-1.2423775,0.0002704159960525707,0.004327177304442775
TP53INP1,-3.642964,-3.2903275,0.00026951668360827483,0.004315560067628576
NUCKS1,-3.6502748,-1.7404101,0.00026195994667301426,0.004199961823703401
MAP9,-3.6626432,-3.0336328,0.00024962607333966705,0.004022938252481793
P4HTM,-3.676922,-1.9334058,0.00023606506092249707,0.003819222840746754
LRRC10B,-3.6783426,-2.6913524,0.00023475442511689123,0.003800487926518514
MAP3K13,-3.6805837,-1.8083378,0.00023270065891837406,0.003772144340109763
PLPP2,-3.6806204,-2.0207589,0.00023266713152062267,0.003772144340109763
DNAH10,-3.6820042,-2.16416,0.00023140756236140418,0.0037585237411849985
CXCL17,-3.6847718,-1.9166963,0.0002289075980712178,0.0037252093361929755
TJP3,-3.696075,-2.544813,0.00021895836790801295,0.00358673973851422
TMEM231,-3.7145665,-1.6423653,0.00020355237295615464,0.003349802071536877
HACD3,-3.7177994,-2.904393,0.0002009657373060903,0.0033138052272743993
ZC2HC1A,-3.7233713,-2.6087697,0.00019658004540688026,0.003250097311146024
SLC35A3,-3.727584,-2.6154964,0.00019332414001843856,0.0032005171292015305
PRR29,-3.7423894,-1.9743218,0.0001822787254190654,0.0030297449827832506
MOK,-3.7596931,-2.3615768,0.00017012191850200004,0.002839052043419101
PPP1R16A,-3.7622647,-2.118064,0.00016838164720864011,0.00281189445596776
ARFGEF3,-3.7699797,-3.147692,0.00016326077297781224,0.0027355518077890628
AK7,-3.791741,-3.2154915,0.00014959488677954033,0.0025304097051112597
S100A13,-3.795868,-1.8383178,0.00014712782593447036,0.002497161375557176
LINC01765,-3.8086529,-2.823091,0.00013972600724020094,0.0023894490757374745
IFT22,-3.8089712,-1.8964689,0.00013954622636859956,0.00238801477000121
CFAP300,-3.815486,-2.4438818,0.00013591512836402925,0.002333897090438596
OSCP1,-3.8185232,-2.280551,0.00013425302616823634,0.0023117331248706198
OSBPL6,-3.832398,-3.388534,0.00012690030168892923,0.002189667783612369
DHCR24,-3.8364758,-2.2395191,0.00012481250281427193,0.002158129519147609
WRB,-3.837725,-2.3569434,0.00012417950262595846,0.0021486764669101737
ABI2,-3.8463583,-2.7216582,0.00011988639914532424,0.0020854705486212806
NFIA,-3.8555675,-3.7726758,0.00011546153764443846,0.002016042654844932
MUC4,-3.861274,-0.88448644,0.00011279731959666007,0.0019716961408416463
CYB5D1,-3.866503,-3.1768556,0.00011040707962949679,0.0019372980096510506
ALDH2,-3.889305,-1.8435189,0.00010053163302884323,0.001769001505855242
CCDC34,-3.8901258,-3.18742,0.00010019232225773161,0.0017655262787652226
RP1,-3.8929913,-2.724159,9.901572861501965e-05,0.0017460287725108883
CCL15,-3.8937504,-5.172138,9.87061745341071e-05,0.0017418037134831557
IFT43,-3.8951342,-1.8993883,9.814433594219062e-05,0.0017343476370650138
RPL17,-3.8976202,-2.20989,9.714259154178304e-05,0.0017190855627568272
AC013470.2,-3.900339,-3.620766,9.60581424135674e-05,0.0017011036187449607
SEC14L3,-3.9067557,-4.804966,9.354361113771243e-05,0.0016672457936420196
NDUFA13,-3.9166996,-1.831768,8.976950448538371e-05,0.0016080366130802656
PLA2G16,-3.9208019,-1.3834989,8.825475826276462e-05,0.001586610271469008
PPIL6,-3.9316397,-2.6864176,8.436843237065187e-05,0.001522238838838305
XIST,-3.9469228,-3.2104447,7.916206927839946e-05,0.0014324537521532472
LRP11,-3.947327,-2.43342,7.902861261651755e-05,0.001431078854937215
TACSTD2,-3.9474494,-0.65166557,7.8988213215282e-05,0.001431078854937215
PTPRF,-3.9564748,-2.9971983,7.606393792164289e-05,0.0013844415133852238
SKP1,-3.9579074,-1.8224218,7.56092274287995e-05,0.0013781802004024
GCC2,-3.9655612,-1.7787589,7.32234404543059e-05,0.0013415676555347774
MT-ATP6,-3.9763746,-20.678186,6.997389438766778e-05,0.001288668636359867
EZR,-3.9771705,-1.8973564,6.974015791674311e-05,0.0012853147238852604
CTGF,-3.9777584,-1.6712842,6.956802687138272e-05,0.0012839511658731615
PSCA,-3.980232,-2.8500276,6.884803736409525e-05,0.0012716967969796792
PLEKHS1,-3.994168,-2.2247834,6.492181652808592e-05,0.0012018500444110122
HYDIN,-4.0065856,-2.2994545,6.160283274013458e-05,0.0011421064276966573
MNS1,-4.025408,-2.661553,5.6876696740572764e-05,0.001061598854680301
HSD17B13,-4.027318,-4.65715,5.641669702591848e-05,0.0010538029551750519
NPHP1,-4.028469,-2.6870396,5.614122154517349e-05,0.0010502331143901389
HLA-DQA1,-4.0288734,-1.1931757,5.604481460612289e-05,0.0010492179239683112
MARCO,-4.042148,-2.1549852,5.2963785973965315e-05,0.000997538053680607
FAM174A,-4.068881,-2.0269916,4.7239445559401765e-05,0.0008985599350523642
DNAAF4,-4.073351,-3.2493415,4.634152281912335e-05,0.0008828290563682879
ATF7IP2,-4.0792537,-2.861522,4.51805501563363e-05,0.0008640172951940227
TNRC6B,-4.0849724,-2.3354619,4.408205770752995e-05,0.00084365807445026
STOX1,-4.096116,-3.1594503,4.201389490446084e-05,0.000805314833892356
STK33,-4.104419,-2.7007015,4.053320772020975e-05,0.0007781313330959928
MRPL23,-4.1120114,-2.4453378,3.922265102205384e-05,0.0007558860586672744
PIH1D2,-4.112624,-3.4747524,3.911873211305994e-05,0.0007544673205910762
NDUFA7,-4.1136036,-2.6840162,3.8953005221812435e-05,0.0007524366772830937
NUDC,-4.122947,-1.574518,3.7405520680933284e-05,0.0007242302172897028
SCD,-4.1389775,-2.1054423,3.488572758062095e-05,0.0006818051263970808
GON7,-4.144562,-1.9433063,3.4046440455825606e-05,0.0006674978904800014
FGGY,-4.1597466,-3.0811057,3.186007234679705e-05,0.000627101929931146
FOXA1,-4.1685395,-2.9110072,3.065578283466971e-05,0.0006053119245047114
TRAF3IP1,-4.16898,-3.2690084,3.0596554122324445e-05,0.0006046219056283781
SPAG17,-4.1703153,-2.1030636,3.04178851314295e-05,0.0006020468377483808
ENDOG,-4.174834,-3.3401833,2.9820364766344085e-05,0.0005923955440446867
RSPH9,-4.1784954,-2.378207,2.9344394404092006e-05,0.000584049621316936
EMP2,-4.1850715,-3.304771,2.850763394954509e-05,0.0005707726798465643
SLC7A2,-4.188341,-4.083774,2.8100082410170317e-05,0.0005633365152422148
PROM1,-4.2271366,-3.059457,2.3668393409973602e-05,0.00047951125102923734
DEGS2,-4.264303,-3.0482605,2.0052683050543644e-05,0.00040959126765831516
DNAL1,-4.269459,-2.9832015,1.959476929593834e-05,0.00040089577707441964
BX005040.1,-4.2696795,-5.369731,1.9575414741794383e-05,0.0004008291543223177
ZBBX,-4.2771006,-2.176066,1.8934334112410385e-05,0.00038930304299331645
MUC16,-4.290167,-0.6224262,1.7853879638224338e-05,0.0003676954086949113
MAPK10,-4.2919426,-2.745487,1.7711666544584105e-05,0.0003653505760355991
SELENBP1,-4.298531,-3.4887576,1.7193380837146862e-05,0.0003558586778587861
IRX3,-4.2992535,-3.2672157,1.7137430375724288e-05,0.0003549957395384019
CALM2,-4.307544,-4.1543536,1.6507715581857193e-05,0.0003431311443094527
AK1,-4.31739,-3.8837504,1.578850748029887e-05,0.0003297970199261423
ARL3,-4.3244925,-2.4766493,1.528832910796008e-05,0.00032069427671364614
SYNE2,-4.334216,-2.1615481,1.4628048243682066e-05,0.0003073618339404555
HLA-DQB1,-4.335257,-1.9775734,1.4558997037323527e-05,0.00030616931354080954
ELF3,-4.3521934,-1.0171089,1.347824048862006e-05,0.000284885152738668
LINC01571,-4.372154,-3.5891948,1.230265543829287e-05,0.00026114562468717325
ATP5PO,-4.373452,-2.2530203,1.2229696082258205e-05,0.00025981843238237804
TSPAN6,-4.3753996,-3.2513578,1.2121030773937297e-05,0.00025795003866689294
SPATA6,-4.399255,-3.1562474,1.0862326534901649e-05,0.0002327547920761757
CCDC153,-4.4025245,-3.1199818,1.06998540355862e-05,0.00022947085756422117
CTXN1,-4.4275675,-2.7454908,9.530172131521956e-06,0.0002067001358038024
UBB,-4.4419813,-2.5525799,8.913436599963538e-06,0.00019450977905564605
CYP4B1,-4.451925,-1.5542977,8.510391520354973e-06,0.00018768843088159297
PEBP1,-4.4629464,-1.4932891,8.084028829171912e-06,0.0001789193189489346
AC084033.3,-4.469792,-2.76733,7.829573259692143e-06,0.00017375093100987046
CFAP45,-4.513045,-2.5732071,6.390347972017533e-06,0.00014386371985105294
RIIAD1,-4.5146494,-3.1289568,6.342167282795936e-06,0.00014290825626636741
MLF1,-4.516094,-2.349436,6.299065597614789e-06,0.0001420656107925821
CCDC33,-4.5169516,-2.662933,6.273629401879036e-06,0.00014174872820089485
ATP1B1,-4.5246787,-2.432969,6.048733783039353e-06,0.00013691583860354258
FHAD1,-4.5317326,-2.6869555,5.850193517305628e-06,0.00013290508064543142
VWA3B,-4.532908,-2.5891225,5.8177158524344615e-06,0.00013228795160709193
PSENEN,-4.5455947,-1.805474,5.478030926696414e-06,0.00012502061598883044
AKAP14,-4.545999,-3.1689513,5.467529205491999e-06,0.00012489542173169292
ZMYND10,-4.5639515,-1.3089296,5.019963103590363e-06,0.00011520005651271563
TCTEX1D4,-4.5856028,-3.1530666,4.526786833432624e-06,0.00010504423612827484
MT-CYB,-4.588321,-15.283343,4.46824510870234e-06,0.00010378249529998094
PFN2,-4.5951056,-3.2134647,4.325301054552199e-06,0.0001010278339186634
CLIC6,-4.598718,-3.2088544,4.250983057052851e-06,9.938518980052482e-05
ALDH3B1,-4.6021104,-2.5221412,4.182314746932364e-06,9.787166812393698e-05
B9D1,-4.6319785,-2.9666078,3.6218785687064955e-06,8.53180269462848e-05
SPAG6,-4.636889,-2.4517071,3.536920297793856e-06,8.347467155902296e-05
AL121899.1,-4.653666,-4.16263,3.260845573124266e-06,7.725194474331217e-05
DMKN,-4.655405,-2.6183116,3.23344277790999e-06,7.667570640683889e-05
NEK10,-4.6733212,-2.9487224,2.9636789527606216e-06,7.075037607362101e-05
SOX2,-4.6802526,-3.3356814,2.865220432103309e-06,6.866325653411e-05
CENPM,-4.69567,-4.2949166,2.657341252740605e-06,6.386596510809685e-05
AK9,-4.7010827,-3.1375954,2.587854834851926e-06,6.231624519630378e-05
BPIFB1,-4.702136,-3.5316868,2.5745390640397368e-06,6.205561292887262e-05
SOD1,-4.7087364,-1.877564,2.492568932269548e-06,6.019638588223033e-05
ABCA13,-4.721081,-2.800507,2.345949108912796e-06,5.6765584900699424e-05
DNAH2,-4.7401967,-3.2483616,2.135108429912555e-06,5.206862369871959e-05
DPCD,-4.749173,-2.8658085,2.042501209720102e-06,4.995701141534462e-05
SPAG8,-4.813526,-2.7411518,1.4829031475579992e-06,3.692280547104662e-05
LCN2,-4.816881,-1.9213234,1.4581930566544436e-06,3.638030953671241e-05
COPRS,-4.832887,-1.8665521,1.3456720092007564e-06,3.367425865034134e-05
TNFAIP8L1,-4.854097,-2.528348,1.2093647031158747e-06,3.041613307361835e-05
NAP1L1,-4.85782,-1.7939917,1.186852878667632e-06,2.9880131269914425e-05
SLC27A2,-4.8579426,-3.6975992,1.1861192505143693e-06,2.9880131269914425e-05
LRRC23,-4.85951,-2.090005,1.1767672588197465e-06,2.968624921717616e-05
IFT27,-4.8621306,-2.9127307,1.1612901430677755e-06,2.932552056008574e-05
CLDN7,-4.904257,-1.7786826,9.378169585704313e-07,2.4072891187056876e-05
FAM166B,-4.906694,-2.828576,9.262444454616561e-07,2.384727273080221e-05
ABCA5,-4.920838,-3.5194607,8.617443183369068e-07,2.2313900783643316e-05
IFT57,-4.9250875,-2.0542767,8.432266037155793e-07,2.1870311672827303e-05
CFAP126,-4.937052,-2.5202518,7.93124221684682e-07,2.0635318699819117e-05
FAM81B,-4.945624,-2.2510138,7.590033784898758e-07,1.9768227114037047e-05
C9orf135,-4.9630747,-2.1015952,6.938591455964149e-07,1.8185683017058035e-05
RPL23,-4.9847503,-2.103013,6.204194992152328e-07,1.6364221515847543e-05
RPA3,-4.9875913,-2.7008405,6.113677044316032e-07,1.617688041726088e-05
ANKRD66,-4.9966288,-3.9060729,5.834122942463076e-07,1.5486548736075493e-05
KRT18,-5.0082626,-1.2692343,5.492359803194182e-07,1.4657477678427858e-05
PLAC8,-5.0254316,-1.1811587,5.023020145394759e-07,1.3448191247331621e-05
TEKT1,-5.0305505,-2.62993,4.890741127534441e-07,1.3150600792060481e-05
CATSPERD,-5.032926,-3.3557422,4.830496039068218e-07,1.300265090559563e-05
DPY30,-5.033024,-1.9808955,4.828027134757337e-07,1.300265090559563e-05
METRN,-5.0396857,-4.2870016,4.6629668935673634e-07,1.2578896282007995e-05
MPC2,-5.047597,-2.170703,4.4740218825728773e-07,1.2108551179802398e-05
CCDC173,-5.0615697,-3.1631098,4.15819119144613e-07,1.129060005188846e-05
CFAP43,-5.0720153,-2.7546623,3.936245992528483e-07,1.0711321198684884e-05
AC244090.1,-5.095405,-3.0713212,3.4799594725220433e-07,9.521704495200699e-06
WDR78,-5.113701,-3.3567553,3.1590746606867875e-07,8.672304297292206e-06
RETN,-5.12531,-2.4251773,2.9704839138207043e-07,8.208887788037926e-06
C11orf97,-5.1372867,-3.3818128,2.78733477927279e-07,7.729497898999914e-06
RFX3,-5.1460795,-3.356276,2.659868659183736e-07,7.3997843290520486e-06
BASP1,-5.1729717,-2.319604,2.3039991065551818e-07,6.496859994803791e-06
DYDC2,-5.181005,-3.0005744,2.2069344601693884e-07,6.237282760925948e-06
HSPB11,-5.192161,-2.526854,2.0786684635884581e-07,5.894848072310822e-06
RPL27A,-5.233357,-4.396601,1.6645886294286395e-07,4.78046047106617e-06
SPINT2,-5.2349367,-2.0262709,1.650414472757504e-07,4.7452274777354604e-06
BBOF1,-5.2549343,-2.8915703,1.4807720509149442e-07,4.267331399968889e-06
CLUAP1,-5.260678,-3.2414813,1.4352531239520384e-07,4.150565334875936e-06
C20orf96,-5.2630167,-3.6728456,1.4171059949816736e-07,4.10762772631533e-06
CCDC17,-5.2781773,-1.8001506,1.3047510079026626e-07,3.799648578452444e-06
MRPS31,-5.3395424,-2.4011343,9.318151310522704e-08,2.7587710996516623e-06
CFAP221,-5.348886,-3.1504147,8.849723381356495e-08,2.6263320914469054e-06
AQP3,-5.3523026,-2.0134366,8.684196806468888e-08,2.580284203869557e-06
NDUFB8,-5.3958864,-3.3902292,6.818609782995149e-08,2.045500782973448e-06
FAM92B,-5.436078,-2.8755414,5.44661645771252e-08,1.65183073301564e-06
RPS20,-5.439874,-3.4618433,5.3318229802108475e-08,1.6189885412715839e-06
RRAD,-5.4470015,-1.9838593,5.122608370162363e-08,1.5592643741891526e-06
MT-ND4,-5.4506016,-22.06471,5.0199698729567016e-08,1.5355310794440898e-06
GCHFR,-5.452353,-2.1898816,4.9707704028084075e-08,1.5223519343115194e-06
POLR2I,-5.45621,-2.480312,4.86403709483345e-08,1.4914982712347052e-06
DNAH9,-5.47033,-2.3499827,4.4919833806539145e-08,1.3808135085790347e-06
MAPK15,-5.4729137,-2.8776088,4.426951392450331e-08,1.3641913703047127e-06
SPEF2,-5.483017,-2.879241,4.181330128189877e-08,1.2933035883453386e-06
DNALI1,-5.490267,-2.126099,4.013275654267208e-08,1.2459669640349029e-06
AC004832.1,-5.4934626,-3.1324608,3.9412818104068696e-08,1.2251432683810318e-06
IK,-5.5062723,-2.2418473,3.665118015720099e-08,1.142149855737356e-06
PDLIM1,-5.5351973,-3.0881236,3.108782191199175e-08,9.810591606928805e-07
WDR66,-5.5357237,-2.8353286,3.09945554787702e-08,9.793571533831208e-07
NDUFC2,-5.5458393,-2.7956522,2.9254776445193014e-08,9.267362324540215e-07
SAXO2,-5.560081,-2.6579416,2.6964910166664404e-08,8.552857302417541e-07
CRNDE,-5.560265,-2.5026486,2.6936543646077496e-08,8.552857302417541e-07
NWD1,-5.568935,-3.122653,2.5630088265807184e-08,8.181584201670938e-07
DYNC2H1,-5.586447,-4.0749145,2.31762285329282e-08,7.436403534038393e-07
CFAP70,-5.589484,-3.4019418,2.2774537573046983e-08,7.326398075339753e-07
TUSC3,-5.6085634,-2.9642453,2.0401307183326458e-08,6.597040877372019e-07
EPHX1,-5.609139,-3.4984112,2.033358156802458e-08,6.583691124346476e-07
WDR38,-5.613192,-2.6634774,1.986276370115178e-08,6.448017645306103e-07
NEK5,-5.639044,-3.2437901,1.7099714161432008e-08,5.587477465951385e-07
EPPIN,-5.6400847,-4.970592,1.6996662292606663e-08,5.561102423437757e-07
SPACA9,-5.669316,-2.6634128,1.4336880484275645e-08,4.728132280503037e-07
RPL21,-5.6864357,-6.3314776,1.2971806639983603e-08,4.300732537003352e-07
IGFBP5,-5.688812,-4.4763846,1.2792650917710707e-08,4.246989536001052e-07
METTL7A,-5.6912484,-3.1875687,1.2611376291653096e-08,4.1980034530196584e-07
IFT172,-5.756961,-2.8223453,8.56417847639599e-09,2.905170025664629e-07
UFC1,-5.7827754,-2.4500074,7.347811340239873e-09,2.5165495813016863e-07
MT-CO3,-5.7855062,-27.624683,7.229424133086708e-09,2.4794136568832773e-07
CDHR3,-5.787637,-2.5117939,7.138340603883976e-09,2.454938435029104e-07
CEP126,-5.805014,-3.214863,6.436052516477118e-09,2.2257121056633857e-07
SCGB1A1,-5.826849,-12.826831,5.648369235790748e-09,1.9642282905300817e-07
MT-ND2,-5.8653135,-19.846716,4.482841913749306e-09,1.5743057942234694e-07
